,entry_count,positive_count,negative_count,correctly_guessed,positive_guess_count,negative_guess_count
Q9Y666,82,10,72,54,38,44
A6NHG9,24,0,24,20,4,20
A6NMU1,11,0,11,11,0,11
A8MT69,2,0,2,1,1,1
A8MWA6,42,0,42,26,16,26
F2Z398,16,0,16,13,3,13
K9M1U5,12,0,12,3,9,3
O15120,18,2,16,11,9,9
O15155,15,4,11,9,10,5
O43175,42,10,32,22,16,26
O60262,4,0,4,2,2,2
O60928,31,3,28,21,11,20
O95084,29,1,28,19,11,18
O95727,40,1,39,18,21,19
P01782,12,0,12,7,5,7
P04075,33,15,18,17,19,14
P12931,50,15,35,29,28,22
P17693,16,0,16,14,2,14
P21462,26,6,20,14,12,14
P23497,113,35,78,59,65,48
P25098,48,8,40,33,19,29
P28336,37,1,36,22,16,21
P29762,8,3,5,3,8,0
P49848,66,10,56,42,32,34
P50213,22,3,19,13,10,12
P54687,22,0,22,11,11,11
P55316,53,2,51,31,24,29
P59535,29,0,29,26,3,26
P63104,36,17,19,19,34,2
P82912,11,0,11,6,5,6
Q08623,15,0,15,6,9,6
Q0JRZ9,123,28,95,67,68,55
Q14517,428,27,401,275,152,276
Q15018,67,18,49,38,31,36
Q1A5X7,2,0,2,1,1,1
Q24JQ0,24,0,24,19,5,19
Q49A26,56,15,41,30,39,17
Q58FG0,15,2,13,9,8,7
Q5EG05,10,0,10,8,2,8
Q5JRA6,180,36,144,87,113,67
Q5KSL6,117,8,109,66,57,60
Q6FI81,42,11,31,25,18,24
Q6PCB8,28,0,28,18,10,18
Q6UX53,11,0,11,8,3,8
Q6UX72,11,0,11,8,3,8
Q6UXR4,21,0,21,13,8,13
Q6ZTB9,16,0,16,12,4,12
Q7RTT6,15,0,15,8,7,8
Q7Z6M3,29,1,28,19,9,20
Q86YQ2,14,0,14,9,5,9
Q8IV45,36,0,36,27,9,27
Q8IVD9,21,3,18,13,9,12
Q8IYA6,84,17,67,45,54,30
Q8IZU0,4,0,4,4,0,4
Q8N1L4,26,0,26,20,6,20
Q8N239,35,2,33,24,13,22
Q8N4W9,80,5,75,46,39,41
Q8N6T0,51,0,51,35,16,35
Q8N8F7,7,0,7,5,2,5
Q8TAA9,47,10,37,23,26,21
Q8TAM2,29,1,28,16,14,15
Q8TBR5,6,0,6,1,5,1
Q92748,7,0,7,4,3,4
Q93074,204,13,191,129,80,124
Q96EH5,2,0,2,2,0,2
Q96P64,80,1,79,46,33,47
Q96RN5,76,6,70,43,35,41
Q96SQ5,52,1,51,33,20,32
Q99463,24,0,24,22,2,22
Q99613,73,17,56,42,44,29
Q99683,128,15,113,81,48,80
Q9BRJ6,14,6,8,8,12,2
Q9BRS8,64,17,47,29,46,18
Q9BWX5,46,2,44,25,23,23
Q9BXD5,17,1,16,7,11,6
Q9BZ97,3,0,3,3,0,3
Q9C0C2,360,147,213,178,205,155
Q9GZT6,17,2,15,10,7,10
Q9H2A7,29,3,26,13,19,10
Q9H6L5,57,11,46,30,38,19
Q9H772,13,0,13,7,6,7
Q9H993,37,6,31,22,21,16
Q9HCS4,78,6,72,40,42,36
Q9NQB0,79,12,67,44,37,42
Q9NRG9,62,12,50,40,24,38
Q9NTK5,17,1,16,13,5,12
Q9NX57,15,2,13,6,11,4
Q9NY33,60,10,50,33,35,25
Q9NYF8,251,104,147,121,166,85
Q9NZN1,47,1,46,25,23,24
Q9P126,14,0,14,10,4,10
Q9P2P5,178,21,157,102,85,93
Q9UBM8,33,0,33,24,9,24
Q9UHF1,20,0,20,13,7,13
Q9ULX6,56,10,46,32,30,26
Q9UND3,25,0,25,16,9,16
Q9UNZ5,6,1,5,3,4,2
Q9Y691,22,0,22,17,5,17
A0A0A6YYL3,40,0,40,23,17,23
A0A0B4J1U4,13,0,13,6,7,6
A0A0B4J240,11,0,11,9,2,9
A0A0B4J2H0,14,0,14,8,6,8
A0A1W2PR48,45,0,45,31,14,31
A0A8I5KTY6,18,0,18,14,4,14
A0A8I5KXM2,10,0,10,6,4,6
A6NLJ0,27,0,27,17,10,17
A6NN14,81,0,81,51,30,51
A8MVW5,35,0,35,24,11,24
F8W1W9,29,0,29,18,11,18
O00180,26,3,23,22,5,21
O14786,74,3,71,49,24,50
O14836,27,0,27,13,14,13
O43149,269,24,245,175,102,167
O75603,47,0,47,24,23,24
O94826,40,10,30,24,16,24
O95178,6,0,6,6,0,6
P01701,15,0,15,9,6,9
P0C628,30,0,30,20,10,20
P0C7P4,24,0,24,15,9,15
P0DMV9,33,0,33,18,15,18
P11047,106,9,97,65,48,58
P12018,12,0,12,7,5,7
P12980,21,4,17,11,12,9
P14550,23,8,15,12,17,6
P16989,28,13,15,14,7,21
P18124,9,3,6,5,3,6
P21731,28,3,25,15,16,12
P42338,65,2,63,31,34,31
P43699,35,2,33,21,16,19
P48637,34,3,31,21,16,18
P49354,20,2,18,14,8,12
P49765,14,0,14,6,8,6
P50281,28,1,27,17,12,16
P61019,15,5,10,7,13,2
P61326,11,3,8,4,10,1
P78330,9,0,9,3,6,3
P78369,23,3,20,20,4,19
P78508,26,1,25,19,8,18
P82673,25,2,23,14,11,14
Q12837,55,2,53,31,26,29
Q12965,91,16,75,55,36,55
Q13042,47,7,40,30,22,25
Q13133,39,4,35,22,21,18
Q2V2M9,136,8,128,74,70,66
Q4LDG9,11,2,9,6,7,4
Q5EBL4,25,7,18,14,12,13
Q5J8M3,16,3,13,10,5,11
Q5JUX0,19,2,17,9,12,7
Q5SYE7,321,66,255,170,199,122
Q6AI39,162,8,154,101,69,93
Q6P995,84,6,78,46,44,40
Q76N32,127,23,104,63,69,58
Q7Z4S6,172,35,137,91,90,82
Q7Z7L1,66,1,65,42,25,41
Q86UQ8,18,0,18,11,7,11
Q8IU60,42,14,28,24,20,22
Q8IY95,22,6,16,15,13,9
Q8N456,18,0,18,10,8,10
Q8N4E4,10,0,10,6,4,6
Q8NA97,13,0,13,8,5,8
Q8NBT0,45,4,41,28,21,24
Q8NEN9,93,10,83,55,46,47
Q8NFJ8,61,4,57,26,39,22
Q8NG31,266,51,215,154,107,159
Q8NGK0,30,1,29,25,6,24
Q8NGQ1,29,0,29,25,4,25
Q8TF63,36,0,36,22,14,22
Q8WY36,119,24,95,65,68,51
Q92185,25,0,25,16,9,16
Q96AE4,33,10,23,22,19,14
Q96CQ1,24,2,22,17,9,15
Q96CW5,78,6,72,48,36,42
Q96GZ6,44,3,41,32,11,33
Q96JZ2,46,11,35,27,28,18
Q96MU7,118,43,75,58,75,43
Q96RR1,45,1,44,30,16,29
Q9BT04,31,0,31,23,8,23
Q9BY64,31,0,31,19,12,19
Q9C035,35,3,32,24,12,23
Q9H0D6,69,17,52,39,37,32
Q9H2Y9,76,1,75,43,34,42
Q9H4K7,26,2,24,17,11,15
Q9H4M7,108,29,79,44,93,15
Q9H6V9,14,2,12,7,9,5
Q9HCF6,140,0,140,84,56,84
Q9P0U1,2,1,1,1,0,2
Q9UEE5,39,8,31,22,23,16
Q9UIF8,261,25,236,141,131,130
Q9UJF2,174,41,133,90,113,61
Q9UQ10,20,0,20,15,5,15
Q9Y230,36,8,28,15,19,17
Q9Y281,13,3,10,6,8,5
Q9Y2T3,36,1,35,25,10,26
Q9Y2U9,31,0,31,22,9,22
Q9Y570,40,8,32,21,27,13
Q9Y6J3,12,0,12,9,3,9
X6R8D5,11,0,11,7,4,7
A0A087WWA1,4,0,4,1,3,1
A0A0B4J2D9,17,0,17,13,4,13
A0A0D9SF12,13,0,13,8,5,8
A0A0U1RRN3,1,0,1,1,0,1
A0A1B0GVG6,12,0,12,6,6,6
A0A5F9ZHS7,26,0,26,10,16,10
A2VEC9,432,3,429,314,119,313
A6NFF2,6,0,6,4,2,4
O14558,12,3,9,8,7,5
O15498,23,5,18,12,10,13
O60218,19,4,15,10,13,6
O60469,202,0,202,127,75,127
O95935,78,6,72,42,42,36
P06276,37,1,36,26,12,25
P07237,32,9,23,19,20,12
P07333,85,5,80,55,31,54
P0C1S8,55,0,55,27,28,27
P0C7M3,9,0,9,7,2,7
P0CG32,29,0,29,15,14,15
P16152,23,9,14,11,15,8
P16930,29,3,26,18,14,15
P20265,38,5,33,20,23,15
P22102,72,12,60,39,33,39
P23109,51,2,49,38,15,36
P35625,13,0,13,11,2,11
P40926,31,11,20,16,16,15
P47901,34,1,33,17,18,16
P49842,20,0,20,12,8,12
P51610,221,43,178,136,84,137
P52926,10,4,6,5,9,1
P54868,51,7,44,31,21,30
P67775,18,3,15,12,7,11
Q08722,21,0,21,16,5,16
Q13094,60,11,49,26,41,19
Q13190,39,4,35,23,16,23
Q14241,103,25,78,55,69,34
Q15166,26,3,23,17,10,16
Q16831,23,3,20,14,12,11
Q494X3,31,0,31,21,10,21
Q495A1,19,1,18,12,8,11
Q53R41,66,3,63,40,29,37
Q53SF7,180,46,134,89,129,51
Q5T2L2,3,0,3,3,0,3
Q5W186,10,0,10,4,6,4
Q66K66,20,1,19,16,5,15
Q68CQ7,26,0,26,15,11,15
Q6ZMV8,31,1,30,23,9,22
Q6ZQY3,30,0,30,17,13,17
Q7Z739,59,4,55,36,23,36
Q86SY8,7,0,7,2,5,2
Q86U38,47,4,43,26,21,26
Q86U86,163,43,120,86,116,47
Q86YN6,132,14,118,69,75,57
Q8IXM6,12,1,11,11,2,10
Q8IXQ6,58,5,53,30,31,27
Q8IYU8,28,1,27,16,11,17
Q8IZ26,47,3,44,24,24,23
Q8IZ83,53,5,48,28,26,27
Q8IZE3,80,9,71,52,35,45
Q8N1Q1,26,0,26,14,12,14
Q8N4T8,13,1,12,6,8,5
Q8N7R0,23,0,23,16,7,16
Q8N883,40,1,39,24,17,23
Q8N8D9,13,0,13,11,2,11
Q8N9W5,33,0,33,14,19,14
Q8NBT2,12,2,10,6,4,8
Q8NE62,35,0,35,18,17,18
Q8WUM0,155,33,122,90,68,87
Q8WW24,25,0,25,12,13,12
Q8WYQ3,14,0,14,9,5,9
Q92797,112,27,85,59,62,50
Q96AQ2,20,0,20,16,4,16
Q96L08,30,2,28,13,19,11
Q96PZ2,47,6,41,27,22,25
Q99856,48,8,40,29,21,27
Q9BY60,3,0,3,3,0,3
Q9GZT9,28,5,23,15,16,12
Q9H3S4,10,1,9,6,5,5
Q9H479,15,2,13,9,6,9
Q9H7P9,172,34,138,92,92,80
Q9H9L3,32,0,32,12,20,12
Q9H9S4,17,0,17,11,6,11
Q9HCM7,114,18,96,54,74,40
Q9HD45,35,0,35,27,8,27
Q9NPD8,10,1,9,6,5,5
Q9NPL8,13,2,11,6,9,4
Q9NR33,4,1,3,1,2,2
Q9NWF4,34,0,34,26,8,26
Q9NZU0,57,6,51,35,28,29
Q9P013,18,5,13,11,10,8
Q9UBP9,26,6,20,12,12,14
Q9UHP7,15,0,15,8,7,8
Q9ULI3,242,10,232,156,96,146
Q9UNW9,33,1,32,21,13,20
Q9UPY6,50,3,47,30,23,27
Q9UQP3,90,2,88,55,37,53
Q9Y2F9,42,0,42,29,13,29
Q9Y4X4,75,14,61,45,42,33
Q9Y646,36,1,35,25,12,24
A0A087WSZ9,12,0,12,6,6,6
A0A0B4J264,12,0,12,8,4,8
A0A0G2JQZ4,8,0,8,1,7,1
A6NL26,28,0,28,22,6,22
A8MXZ3,27,0,27,24,3,24
E9PI22,25,0,25,13,12,13
O00292,26,0,26,11,15,11
O15020,138,14,124,79,61,77
O15303,64,1,63,41,22,42
O43290,81,29,52,41,47,34
O43325,4,0,4,3,1,3
O43427,19,0,19,10,9,10
O43610,42,5,37,26,19,23
O75688,51,7,44,29,29,22
O75783,28,0,28,16,12,16
O76054,22,4,18,11,15,7
P01133,102,0,102,67,35,67
P01742,14,0,14,8,6,8
P04792,33,14,19,18,15,18
P06731,73,0,73,42,31,42
P08729,65,25,40,34,40,25
P09017,29,1,28,19,11,18
P0C025,23,0,23,14,9,14
P0C6T2,1,0,1,1,0,1
P11387,40,11,29,20,19,21
P11488,22,2,20,12,12,10
P18846,41,10,31,25,20,21
P21754,32,0,32,18,14,18
P23416,31,1,30,23,9,22
P25391,251,9,242,156,98,153
P30044,15,4,11,8,11,4
P30153,42,5,37,27,20,22
P34130,13,0,13,4,9,4
P36941,30,4,26,19,13,17
P41236,31,13,18,18,20,11
P60228,26,3,23,16,13,13
P61960,6,1,5,4,3,3
P63136,49,0,49,32,17,32
P81408,97,11,86,54,48,49
Q08431,32,3,29,23,12,20
Q10469,28,3,25,18,13,15
Q13015,7,1,6,2,4,3
Q16828,52,11,41,27,22,30
Q52MB2,13,0,13,8,5,8
Q562E7,169,9,160,91,87,82
Q5GH70,22,0,22,18,4,18
Q5SRI9,35,0,35,15,20,15
Q5VU92,32,0,32,14,18,14
Q5VUB5,125,26,99,71,74,51
Q6GPH4,33,8,25,19,20,13
Q6NSI1,18,0,18,7,11,7
Q6UWE0,66,12,54,37,29,37
Q6WKZ4,239,66,173,119,174,65
Q6ZMG9,22,0,22,13,9,13
Q6ZN44,72,0,72,44,28,44
Q6ZWL3,30,0,30,17,13,17
Q7Z3V4,81,4,77,50,31,50
Q86UA6,26,3,23,16,11,15
Q8IUZ5,25,1,24,18,8,17
Q8IV63,72,18,54,35,47,25
Q8IWP9,30,5,25,16,15,15
Q8N3X1,135,25,110,85,53,82
Q8N7Y1,22,0,22,13,9,13
Q8NFB2,17,0,17,15,2,15
Q8NFZ3,46,0,46,32,14,32
Q8NGZ4,22,0,22,18,4,18
Q8NH67,34,1,33,26,7,27
Q8NH76,20,0,20,15,5,15
Q8TEW0,214,71,143,105,130,84
Q8TF44,59,12,47,25,44,15
Q8WZ04,13,0,13,9,4,9
Q96A23,46,5,41,31,18,28
Q96BN2,21,2,19,14,9,12
Q96C57,43,13,30,19,29,14
Q96CH1,28,0,28,23,5,23
Q96H79,24,6,18,15,15,9
Q96N20,23,1,22,13,11,12
Q96N68,14,0,14,11,3,11
Q9BPX5,12,4,8,6,6,6
Q9BUM1,25,0,25,20,5,20
Q9BUV8,6,0,6,4,2,4
Q9BZD2,53,2,51,37,18,35
Q9NP74,64,20,44,29,37,27
Q9NPJ3,7,2,5,4,5,2
Q9NUR3,22,0,22,8,14,8
Q9P0P8,24,5,19,11,18,6
Q9UBT6,91,9,82,52,42,49
Q9UFG5,1,0,1,1,0,1
Q9UH17,15,1,14,10,6,9
Q9UI33,131,3,128,95,39,92
Q9UJ83,34,3,31,21,16,18
Q9UKI8,92,23,69,46,55,37
Q9UKK3,187,28,159,114,73,114
Q9UL45,7,0,7,4,3,4
Q9ULG3,47,0,47,31,16,31
Q9ULX3,33,5,28,15,21,12
Q9Y2P4,40,1,39,25,16,24
Q9Y320,22,5,17,15,12,10
Q9Y371,30,3,27,19,12,18
Q9Y5K2,28,0,28,23,5,23
A0A0B4J237,14,0,14,6,8,6
A0A0B4J244,9,0,9,7,2,7
A6NDX4,18,0,18,9,9,9
A6NHS1,7,0,7,3,4,3
A6NHX0,32,0,32,23,9,23
A8MT66,14,0,14,10,4,10
A8MUI8,38,2,36,22,16,22
A8MUN3,17,0,17,5,12,5
A8MWP4,20,0,20,12,8,12
C9JQL5,8,0,8,7,1,7
O00139,62,12,50,34,24,38
O43151,185,13,172,90,106,79
O43525,63,1,62,33,31,32
O60422,26,0,26,14,12,14
O60494,383,1,382,278,106,277
P01225,5,0,5,2,3,2
P02462,71,1,70,49,23,48
P02730,68,10,58,42,26,42
P02750,24,1,23,19,6,18
P09067,41,0,41,21,20,21
P0DJG4,41,0,41,25,16,25
P0DMV8,33,0,33,18,15,18
P0DN87,13,0,13,5,8,5
P13501,6,0,6,5,1,5
P16452,44,1,43,28,17,27
P25189,25,6,19,16,11,14
P34810,42,0,42,32,10,32
P35612,100,31,69,51,66,34
P36956,130,16,114,78,56,74
P45954,35,5,30,23,17,18
P49585,42,14,28,22,34,8
P51798,62,6,56,40,26,36
P55884,71,20,51,42,45,26
Q00169,8,1,7,5,4,4
Q03111,119,39,80,63,87,32
Q13315,266,33,233,160,135,131
Q13426,42,11,31,24,21,21
Q14952,34,0,34,25,9,25
Q16617,17,0,17,17,0,17
Q16629,77,32,45,36,57,20
Q4W5P6,2,0,2,1,1,1
Q5JTD0,63,12,51,32,35,28
Q5M9Q1,62,4,58,29,37,25
Q5T0B9,55,8,47,36,25,30
Q5T2T1,41,7,34,25,21,20
Q5T3J3,106,15,91,71,38,68
Q5VV11,8,0,8,2,6,2
Q5VYP0,157,0,157,144,13,144
Q6IQ22,18,5,13,10,11,7
Q6P0A1,9,0,9,5,4,5
Q6PDB4,36,0,36,18,18,18
Q6Q8B3,23,0,23,17,6,17
Q6ZRU5,7,0,7,6,1,6
Q6ZS46,23,0,23,10,13,10
Q6ZSR3,17,0,17,11,6,11
Q6ZSR9,58,10,48,31,37,21
Q6ZTK2,39,0,39,25,14,25
Q6ZVN7,13,0,13,7,6,7
Q7RTT5,10,0,10,3,7,3
Q7Z2W7,66,0,66,42,24,42
Q7Z601,33,0,33,19,14,19
Q86TA4,16,0,16,13,3,13
Q8IWB4,157,1,156,140,18,139
Q8IWE4,29,5,24,14,20,9
Q8IYL2,61,8,53,31,36,25
Q8N2B8,18,0,18,10,8,10
Q8N6C7,7,0,7,7,0,7
Q8N6U2,26,0,26,10,16,10
Q8N8I6,15,0,15,8,7,8
Q8NA96,32,0,32,25,7,25
Q8NC69,12,0,12,8,4,8
Q8NGC8,25,0,25,23,2,23
Q8NGF9,23,1,22,21,3,20
Q8NHC8,19,0,19,18,1,18
Q8TAE6,17,4,13,6,13,4
Q8WWF8,6,0,6,3,3,3
Q8WWR8,39,0,39,22,17,22
Q8WXX0,265,8,257,176,95,170
Q92834,91,8,83,51,44,47
Q969W9,34,3,31,18,19,15
Q96DP5,24,0,24,14,10,14
Q96FE7,16,0,16,10,6,10
Q96L94,18,3,15,10,11,7
Q96MT0,9,0,9,5,4,5
Q99720,12,0,12,9,3,9
Q9BTX7,27,4,23,12,19,8
Q9BUB5,45,10,35,23,24,21
Q9BV23,25,0,25,17,8,17
Q9BZH6,114,12,102,69,47,67
Q9H3C7,56,4,52,30,28,28
Q9H765,15,0,15,12,3,12
Q9H7C4,25,4,21,12,17,8
Q9HC35,129,36,93,70,71,58
Q9NQG6,37,5,32,26,14,23
Q9NRA1,24,0,24,14,10,14
Q9NYL4,8,0,8,4,4,4
Q9NYS0,13,1,12,6,8,5
Q9P1W8,28,1,27,19,10,18
Q9ULX5,32,0,32,18,14,18
Q9Y5G4,86,3,83,53,34,52
A0A0A0MT82,3,0,3,3,0,3
A0A1B0GXF2,11,0,11,6,5,6
A0AV02,64,0,64,42,22,42
A0JD37,10,0,10,6,4,6
A1IGU5,45,4,41,27,20,25
A6NHN0,30,2,28,16,14,16
B9A6J9,35,0,35,30,5,30
H3BV60,20,0,20,12,8,12
O00198,4,0,4,2,2,2
O14548,5,0,5,4,1,4
O43313,100,1,99,77,24,76
O43557,20,2,18,15,7,13
O60487,10,0,10,8,2,8
O60687,34,0,34,23,11,23
O75051,172,8,164,108,70,102
O95149,41,9,32,24,16,25
O95780,36,3,33,24,13,23
P05026,14,2,12,9,5,9
P07202,62,0,62,44,18,44
P10276,43,6,37,24,21,22
P16415,46,2,44,33,13,33
P21246,6,0,6,4,2,4
P32418,62,4,58,44,22,40
P49753,27,4,23,12,19,8
P52198,19,0,19,9,10,9
P52803,18,0,18,12,6,12
P53794,55,5,50,32,28,27
P54107,19,0,19,14,5,14
P54578,56,18,38,31,41,15
P57735,15,2,13,8,9,6
P60673,6,2,4,3,5,1
P62487,6,0,6,4,2,4
P98095,69,2,67,46,23,46
Q13166,5,0,5,4,1,4
Q13576,120,27,93,60,81,39
Q14153,88,28,60,44,48,40
Q14656,11,0,11,10,1,10
Q14677,97,20,77,49,58,39
Q15700,83,16,67,45,48,35
Q4V348,59,0,59,36,23,36
Q53F19,101,39,62,50,84,17
Q53FT3,19,0,19,13,6,13
Q5R3F8,97,14,83,53,50,47
Q5RIA9,21,0,21,8,13,8
Q5SRH9,43,0,43,20,23,20
Q68D20,32,1,31,11,22,10
Q68DQ2,377,47,330,227,191,186
Q68J44,10,0,10,5,5,5
Q6NZI2,49,22,27,27,28,21
Q6UWS5,1,0,1,0,1,0
Q6ZSZ6,144,10,134,84,66,78
Q6ZTR6,12,0,12,6,6,6
Q7L5Y9,31,1,30,16,16,15
Q7Z333,292,45,247,158,151,141
Q7Z3Y7,39,0,39,23,16,23
Q86TP1,33,0,33,18,15,18
Q86U37,23,0,23,14,9,14
Q86UN2,28,0,28,16,12,16
Q86V40,38,0,38,22,16,22
Q8IV04,21,2,19,10,11,10
Q8IZX4,135,6,129,70,71,64
Q8N371,19,0,19,13,6,13
Q8NCU8,2,0,2,1,1,1
Q8NDX6,26,7,19,12,15,11
Q8NH42,29,0,29,27,2,27
Q8NHU3,28,2,26,16,14,14
Q8TDI0,129,7,122,64,70,59
Q8TEB7,31,0,31,21,10,21
Q8TF76,107,19,88,62,54,53
Q8WWZ4,124,9,115,90,35,89
Q8WX39,9,0,9,6,3,6
Q92543,97,5,92,56,46,51
Q92572,13,3,10,10,6,7
Q92974,119,42,77,63,72,47
Q96H22,29,6,23,16,17,12
Q96PD6,21,3,18,11,13,8
Q96Q83,16,2,14,9,9,7
Q96SA4,37,0,37,35,2,35
Q99075,11,1,10,8,2,9
Q99816,31,5,26,20,14,17
Q9BVC6,18,0,18,14,4,14
Q9BY08,9,0,9,7,2,7
Q9C0K7,55,3,52,36,22,33
Q9H6K5,185,0,185,90,95,90
Q9H6X2,44,7,37,26,21,23
Q9HA65,69,9,60,42,36,33
Q9HCM4,74,14,60,40,40,34
Q9NUC0,41,0,41,25,16,25
Q9NVV4,59,5,54,38,26,33
Q9NYF0,108,8,100,56,58,50
Q9P296,21,1,20,14,8,13
Q9UBV2,53,3,50,33,23,30
Q9UHI7,38,1,37,26,13,25
Q9UKJ0,22,0,22,13,9,13
Q9UNX3,13,5,8,7,9,4
Q9UPW0,102,11,91,65,42,60
Q9Y3M2,14,3,11,9,8,6
Q9Y4X3,7,0,7,7,0,7
Q9Y6X9,91,23,68,45,65,26
Q9Y6Y8,116,17,99,78,51,65
A0A1W2PQM1,29,0,29,19,10,19
A2AJT9,77,14,63,32,55,22
A2RRD8,33,4,29,20,17,16
A6NGD5,38,0,38,18,20,18
A6QL64,193,7,186,74,126,67
H3BPF8,43,0,43,23,20,23
O15042,159,54,105,82,89,70
O43497,248,7,241,131,122,126
O43749,22,0,22,21,1,21
O60503,150,24,126,84,72,78
O75083,73,18,55,36,37,36
O75830,32,0,32,23,9,23
O76093,8,0,8,3,5,3
O94819,57,8,49,24,39,18
P01236,24,4,20,17,5,19
P01889,27,3,24,17,13,14
P0DPI2,13,0,13,6,7,6
P14410,104,1,103,78,25,79
P16520,33,2,31,24,11,22
P18825,38,0,38,17,21,17
P20645,20,1,19,15,6,14
P29084,36,8,28,15,29,7
P46019,114,16,98,71,47,67
P48544,20,0,20,12,8,12
P59044,46,0,46,26,20,26
P59923,101,5,96,59,43,58
P60568,8,0,8,5,3,5
P62701,12,6,6,6,12,0
P69891,12,4,8,6,8,4
P78364,124,13,111,74,55,69
P98194,68,3,65,43,26,42
Q13536,22,0,22,15,7,15
Q13607,29,1,28,23,7,22
Q13950,87,18,69,46,49,38
Q15020,66,12,54,40,32,34
Q15147,85,5,80,45,43,42
Q17RB8,51,4,47,29,26,25
Q2M3C6,58,1,57,39,20,38
Q2NL67,60,3,57,32,31,29
Q52M93,62,0,62,37,25,37
Q58DX5,76,3,73,47,32,44
Q5HYI7,23,2,21,18,7,16
Q5MJ70,24,0,24,11,13,11
Q5T1J6,14,1,13,8,7,7
Q5T7W7,48,7,41,30,17,31
Q5VWW1,13,0,13,10,3,10
Q685J3,967,1,966,825,141,826
Q68DY1,35,0,35,21,14,21
Q6IQ20,30,2,28,13,19,11
Q6NUM6,45,0,45,24,21,24
Q6P1N9,13,1,12,9,5,8
Q6PDA7,7,0,7,6,1,6
Q6UVY6,39,0,39,29,10,29
Q6XYQ8,42,0,42,30,12,30
Q6ZMB5,32,0,32,20,12,20
Q6ZN01,52,0,52,25,27,25
Q6ZN30,136,11,125,77,70,66
Q765I0,8,0,8,5,3,5
Q7Z3K3,165,41,124,95,79,86
Q7Z5J1,27,3,24,17,11,16
Q86UX2,69,0,69,35,34,35
Q86VW1,51,0,51,41,10,41
Q8IXK2,28,0,28,14,14,14
Q8IZ41,80,16,64,34,48,32
Q8N0Y5,33,0,33,30,3,30
Q8N2X6,7,0,7,4,3,4
Q8N4T4,16,0,16,6,10,6
Q8N4W6,24,0,24,15,9,15
Q8N5H3,18,0,18,8,10,8
Q8N699,44,8,36,26,26,18
Q8TDB4,21,1,20,8,14,7
Q8TDY8,108,3,105,72,39,69
Q8WTR2,18,0,18,13,5,13
Q8WW52,39,0,39,22,17,22
Q8WXD5,12,1,11,7,6,6
Q8WXH5,47,0,47,21,26,21
Q8WXR4,97,2,95,53,44,53
Q92665,36,3,33,16,21,15
Q92904,21,0,21,14,7,14
Q969H0,66,7,59,35,32,34
Q96AQ9,31,0,31,17,14,17
Q96FA3,38,7,31,20,25,13
Q96P20,84,0,84,57,27,57
Q96P53,36,2,34,17,21,15
Q99518,45,1,44,25,19,26
Q9BQI3,57,11,46,25,39,18
Q9BRH9,58,4,54,39,19,39
Q9BYG3,25,7,18,12,18,7
Q9BZW8,41,1,40,24,18,23
Q9H3S7,149,28,121,80,69,80
Q9NQ50,7,1,6,5,3,4
Q9NSI5,43,0,43,29,14,29
Q9NZK5,34,6,28,22,12,22
Q9UDV7,47,3,44,26,24,23
Q9UFE4,76,3,73,37,42,34
Q9UGF5,28,0,28,19,9,19
Q9UL54,95,15,80,60,46,49
Q9Y5V3,45,4,41,30,19,26
Q9Y673,21,2,19,14,7,14
Q9Y6G5,18,3,15,9,12,6
A0A0A0MT99,3,0,3,2,1,2
A0A0U1RQE8,25,0,25,11,14,11
A0A1B0GTJ6,32,0,32,20,12,20
A6NIK2,11,0,11,4,7,4
A6NNL0,73,1,72,43,31,42
A7XYQ1,78,6,72,38,46,32
A8MTY0,41,0,41,25,16,25
A8MYP8,15,0,15,9,6,9
C9J798,58,0,58,29,29,29
C9JLR9,52,2,50,21,33,19
E5RJM6,11,0,11,5,6,5
O14804,20,0,20,15,5,15
O15063,107,10,97,61,48,59
O15391,31,1,30,17,15,16
O43193,29,0,29,17,12,17
O43889,36,0,36,26,10,26
O76038,15,2,13,7,10,5
O95076,32,3,29,21,14,18
P00352,28,4,24,14,14,14
P01709,17,0,17,11,6,11
P01824,20,0,20,15,5,15
P07108,3,1,2,1,1,2
P0DP08,18,0,18,12,6,12
P12107,73,2,71,32,43,30
P12259,260,13,247,161,110,150
P17812,53,13,40,30,26,27
P18509,15,1,14,7,9,6
P21781,8,1,7,4,5,3
P22676,17,2,15,7,12,5
P23610,16,0,16,10,6,10
P30518,29,1,28,21,7,22
P30825,44,0,44,35,9,35
P31944,8,0,8,6,2,6
P40305,14,0,14,7,7,7
P41587,41,0,41,30,11,30
P42166,125,44,81,64,103,22
P48023,25,0,25,18,7,18
P48436,62,11,51,33,26,36
P50549,45,6,39,26,25,20
P50616,44,8,36,30,20,24
P51813,74,4,70,38,40,34
P56177,44,3,41,21,26,18
P59827,31,0,31,21,10,21
P62913,10,3,7,5,8,2
P82094,169,42,127,92,107,62
Q06828,30,0,30,19,11,19
Q13614,69,8,61,35,36,33
Q15415,72,1,71,25,46,26
Q15417,29,11,18,17,21,8
Q16674,8,0,8,6,2,6
Q16696,27,1,26,13,15,12
Q16769,31,0,31,17,14,17
Q16891,86,26,60,45,63,23
Q2M329,24,1,23,8,15,9
Q2T9J0,40,2,38,25,17,23
Q4G0T1,64,0,64,40,24,40
Q5JSP0,77,14,63,45,34,43
Q5W064,31,0,31,21,10,21
