,entry_count,positive_count,negative_count,correctly_guessed,positive_guess_count,negative_guess_count
Q70J99,76,4,72,1,30,0
Q7RTV5,15,0,15,0,5,0
Q7Z6I6,131,25,106,21,81,0
Q7Z6L0,28,0,28,0,17,0
Q86SG5,5,0,5,0,3,0
Q86T26,35,0,35,0,9,0
Q8IY33,122,30,92,26,79,0
Q8N1G4,43,8,35,4,17,0
Q8N3F0,8,0,8,0,1,0
Q8N5C6,87,14,73,13,54,0
Q8N6N7,3,0,3,0,2,0
Q8N6S4,39,1,38,1,15,0
Q8NAB2,56,0,56,0,8,0
Q8TF17,116,1,115,1,47,0
Q8WXH6,24,0,24,0,14,0
Q96A47,37,5,32,4,14,0
Q96EV2,101,21,80,20,68,0
Q96KR4,49,0,49,0,16,0
Q96KT7,26,0,26,0,5,0
Q96LI9,20,0,20,0,5,0
Q96PV0,168,25,143,23,112,0
Q96RS6,45,4,41,2,13,0
Q99550,127,0,127,0,57,0
Q99929,23,4,19,4,18,0
Q9BUW7,3,0,3,0,0,0
Q9BYF1,53,5,48,2,11,0
Q9H0Q0,19,1,18,0,7,0
Q9H2F5,99,10,89,8,49,0
Q9NPD7,9,0,9,0,1,0
Q9NSJ1,27,0,27,0,6,0
Q9NUP7,22,1,21,1,12,0
Q9NWS1,51,3,48,2,17,0
Q9NWS6,20,1,19,1,9,0
Q9NZQ9,18,1,17,1,9,0
Q9UK55,27,3,24,2,12,0
Q9UM73,149,11,138,10,65,0
Q9Y2N7,71,3,68,3,36,0
Q9Y305,44,7,37,5,20,0
Q9Y3E1,25,9,16,5,13,0
A0A1W2PQJ5,10,0,10,0,5,0
A0A2R8Y4L2,23,0,23,0,19,0
A6NLI5,41,0,41,0,13,0
K7EIQ3,5,0,5,0,2,0
O00295,38,0,38,0,20,0
O43736,14,0,14,0,2,0
O43812,8,0,8,0,7,0
O60294,54,2,52,2,19,0
O75155,88,4,84,4,41,0
O75251,16,1,15,1,6,0
O75312,26,3,23,3,14,0
O76024,71,8,63,8,33,0
O95990,3,0,3,0,2,0
P01732,18,1,17,1,7,0
P04181,22,1,21,1,10,0
P05062,29,9,20,6,17,0
P08183,99,12,87,8,42,0
P08237,55,13,42,13,39,0
P0C617,28,1,27,0,2,0
P0CJ78,95,6,89,6,48,0
P0DJI8,10,0,10,0,2,0
P23942,29,0,29,0,13,0
P28065,15,1,14,1,7,0
P31314,18,0,18,0,6,0
P31997,33,0,33,0,16,0
P43627,36,0,36,0,5,0
P49756,58,15,43,10,34,0
P51124,21,0,21,0,7,0
P51589,23,0,23,0,10,0
P60606,5,1,4,1,3,0
Q0PNE2,19,2,17,2,9,0
Q0ZGT2,50,17,33,12,33,0
Q14790,44,9,35,6,20,0
Q16778,21,10,11,10,21,0
Q1X8D7,90,2,88,1,36,0
Q3C1V8,18,0,18,0,10,0
Q5RHP9,118,7,111,6,69,0
Q5TGP6,51,0,51,0,10,0
Q6AI14,68,0,68,0,24,0
Q6L8H1,62,0,62,0,11,0
Q6NUI2,61,2,59,1,17,0
Q6R327,230,62,168,28,87,0
Q6TDU7,45,0,45,0,19,0
Q6ZN28,79,16,63,9,32,0
Q6ZU64,162,3,159,1,66,0
Q7RTS9,65,3,62,1,24,0
Q7Z5Q5,77,0,77,0,34,0
Q86UE4,116,46,70,44,94,0
Q8IVJ1,42,3,39,2,16,0
Q8IVW6,60,8,52,8,36,0
Q8N2H3,33,0,33,0,17,0
Q8N4S0,70,16,54,14,51,0
Q8N7C7,20,0,20,0,7,0
Q8N9Y4,32,4,28,2,13,0
Q8NDW4,39,1,38,1,9,0
Q8NGF7,25,0,25,0,2,0
Q8TCG1,75,3,72,3,28,0
Q8TDS4,23,0,23,0,4,0
Q8TE68,83,20,63,18,49,0
Q8TEP8,374,74,300,59,216,0
Q8WYP5,339,94,245,90,234,0
Q93009,66,8,58,7,31,0
Q96A98,4,0,4,0,2,0
Q96CU9,34,1,33,1,13,0
Q96FV3,7,0,7,0,0,0
Q96N77,39,2,37,1,9,0
Q96QV1,46,0,46,0,12,0
Q96SJ8,8,0,8,0,4,0
Q99259,33,1,32,1,14,0
Q99633,11,1,10,1,7,0
Q99986,24,3,21,3,13,0
Q9BQE9,42,13,29,11,31,0
Q9BUH8,86,21,65,20,62,0
Q9BWK5,18,0,18,0,10,0
Q9BXU2,17,0,17,0,5,0
Q9GZN6,69,1,68,1,14,0
Q9H2M3,16,1,15,1,9,0
Q9H2X3,31,0,31,0,15,0
Q9H488,33,4,29,2,15,0
Q9H4I2,101,11,90,10,64,0
Q9HBI1,20,3,17,3,12,0
Q9HBJ7,84,2,82,1,39,0
Q9HBL6,24,1,23,1,6,0
Q9HCC8,27,0,27,0,5,0
Q9HCH0,164,28,136,27,113,0
Q9NSN8,42,1,41,0,12,0
Q9NVA2,31,8,23,4,12,0
Q9NWW5,23,4,19,4,13,0
Q9NX62,22,1,21,0,6,0
Q9NYS7,43,0,43,0,14,0
Q9UGN4,29,3,26,1,7,0
Q9UKJ5,12,0,12,0,9,0
Q9UL68,125,5,120,3,68,0
Q9ULU8,111,9,102,9,56,0
Q9Y219,77,2,75,2,22,0
Q9Y272,27,4,23,3,14,0
Q9Y2I2,33,0,33,0,4,0
Q9Y619,22,0,22,0,9,0
Q9Y651,20,0,20,0,12,0
A0A1B0GTH9,4,0,4,0,0,0
A0A1B0GVM6,3,0,3,0,3,0
A0A804HLA8,5,0,5,0,0,0
A2A3K4,58,3,55,3,36,0
A2RUB6,94,7,87,7,50,0
A6NF34,47,0,47,0,20,0
O00187,51,0,51,0,23,0
O43609,41,5,36,3,20,0
O43660,45,6,39,6,25,0
O43663,70,25,45,18,41,0
O43759,18,0,18,0,3,0
O43900,71,13,58,12,50,0
O43920,1,0,1,0,0,0
O60268,38,4,34,4,26,0
O75386,34,2,32,2,17,0
O94856,100,4,96,2,42,0
O95299,24,1,23,1,6,0
O95340,31,3,28,3,9,0
O95760,24,0,24,0,7,0
P01024,118,13,105,9,51,0
P01597,18,0,18,0,6,0
P02765,29,7,22,3,11,0
P08253,29,2,27,2,12,0
P0C7W0,8,0,8,0,4,0
P10275,95,14,81,9,42,0
P11712,35,4,31,2,17,0
P17027,56,4,52,4,25,0
P20248,27,3,24,2,14,0
P21912,15,1,14,1,6,0
P22079,55,4,51,3,22,0
P24941,15,1,14,0,6,0
P27658,11,2,9,2,9,0
P27987,133,31,102,26,88,0
P28799,44,1,43,1,10,0
P47914,10,4,6,2,5,0
P54278,99,17,82,12,53,0
P56706,17,1,16,0,5,0
P61224,10,2,8,2,8,0
P78504,86,1,85,1,15,0
P78549,26,8,18,4,13,0
P80370,23,1,22,1,5,0
Q05048,38,0,38,0,11,0
Q07002,50,13,37,9,27,0
Q13177,52,20,32,12,28,0
Q13308,77,4,73,3,41,0
Q13490,73,12,61,5,26,0
Q13555,54,17,37,12,36,0
Q14257,14,1,13,1,6,0
Q14451,60,12,48,9,33,0
Q2M2E5,8,1,7,0,2,0
Q5TGY3,220,46,174,31,131,0
Q66K41,39,0,39,0,19,0
Q6IN85,81,23,58,17,50,0
Q6P1K8,31,1,30,1,14,0
Q6PI77,40,0,40,0,22,0
Q7L4I2,85,25,60,23,69,0
Q7L5N7,35,4,31,1,13,0
Q7RTY7,108,0,108,0,40,0
Q7Z418,22,0,22,0,5,0
Q7Z5A4,19,0,19,0,6,0
Q86UP2,124,29,95,26,84,0
Q86UW6,213,20,193,15,108,0
Q86Y25,38,0,38,0,10,0
Q86YD3,29,2,27,1,7,0
Q8IXT1,139,10,129,8,70,0
Q8IZP9,110,2,108,1,40,0
Q8N609,27,0,27,0,8,0
Q8N8Z6,81,11,70,10,47,0
Q8NAV1,48,19,29,18,41,0
Q8NB12,21,0,21,0,7,0
Q8NCC5,54,0,54,0,13,0
Q8NEP9,53,1,52,0,14,0
Q8NF67,14,0,14,0,9,0
Q8NH79,19,0,19,0,1,0
Q8NHC5,30,0,30,0,4,0
Q8NI29,13,0,13,0,4,0
Q8TB22,60,0,60,0,27,0
Q8WVT3,69,10,59,10,36,0
Q8WX77,16,0,16,0,4,0
Q96HJ3,36,5,31,5,22,0
Q96HR3,4,0,4,0,3,0
Q96MU6,55,1,54,1,18,0
Q96NM4,75,2,73,2,38,0
Q96TA2,59,2,57,1,27,0
Q99685,20,0,20,0,9,0
Q9BXJ7,31,1,30,0,12,0
Q9H0F5,47,4,43,4,21,0
Q9H6I2,24,0,24,0,10,0
Q9H714,83,6,77,2,33,0
Q9HC96,43,0,43,0,15,0
Q9NTN9,71,4,67,3,34,0
Q9NXN4,42,6,36,5,21,0
Q9NYL5,23,0,23,0,8,0
Q9NZU1,43,1,42,1,16,0
Q9UEW3,32,0,32,0,19,0
Q9UGK3,24,1,23,1,9,0
Q9UGM6,30,3,27,1,12,0
Q9Y2I1,127,8,119,6,58,0
Q9Y3E0,2,0,2,0,1,0
Q9Y586,26,1,25,1,13,0
A0A075B6R9,16,0,16,0,3,0
A0A1B0GTI1,24,0,24,0,16,0
A0A1B0GX78,3,0,3,0,2,0
A0A578,11,0,11,0,4,0
A6NJQ4,44,0,44,0,16,0
B7Z6K7,93,3,90,2,30,0
B9EJG8,18,1,17,1,5,0
C9J2P7,42,0,42,0,5,0
C9J3V5,11,0,11,0,5,0
C9JG80,105,0,105,0,69,0
O15126,25,4,21,2,7,0
O43395,49,14,35,11,33,0
O43824,30,2,28,2,13,0
O95059,9,0,9,0,3,0
O95544,47,7,40,5,23,0
O95834,57,4,53,4,19,0
O95841,29,1,28,1,10,0
P01111,11,1,10,1,9,0
P05787,109,54,55,32,65,0
P0CL85,6,0,6,0,1,0
P10147,9,0,9,0,1,0
P15514,27,0,27,0,12,0
P20591,44,5,39,2,17,0
P24588,56,12,44,12,39,0
P26718,24,2,22,2,9,0
P27216,18,1,17,1,7,0
P27482,7,2,5,2,6,0
P27708,164,21,143,12,69,0
P42229,53,8,45,6,28,0
P43034,41,5,36,4,21,0
P54753,89,6,83,2,28,0
Q00872,67,9,58,3,25,0
Q02108,59,6,53,4,30,0
Q08AE8,98,22,76,22,72,0
Q0VAA2,35,1,34,1,17,0
Q13232,9,3,6,0,3,0
Q13393,87,14,73,10,39,0
Q14106,49,8,41,7,27,0
Q15078,35,1,34,1,15,0
Q15772,370,59,311,49,233,0
Q15785,38,12,26,5,18,0
Q15797,52,10,42,7,25,0
Q2M3G0,90,0,90,0,37,0
Q2PZI1,41,0,41,0,16,0
Q2TBA0,38,2,36,2,11,0
Q3SXY7,88,0,88,0,29,0
Q59GN2,1,0,1,0,0,0
Q5JTZ9,63,6,57,3,30,0
Q5JUW0,13,0,13,0,4,0
Q6DKI2,29,0,29,0,7,0
Q6QHK4,21,0,21,0,16,0
Q6UWN0,26,0,26,0,2,0
Q6ZMV7,7,0,7,0,4,0
Q6ZNR0,14,0,14,0,9,0
Q7Z4B0,10,0,10,0,5,0
Q7Z7H5,9,0,9,0,5,0
Q86SF2,39,2,37,2,13,0
Q86SG2,8,0,8,0,0,0
Q86UN3,36,0,36,0,9,0
Q86V71,49,0,49,0,14,0
Q86XS8,24,1,23,0,7,0
Q8IUB2,8,0,8,0,2,0
Q8IUF1,21,1,20,0,5,0
Q8IZY2,152,6,146,3,65,0
Q8N434,40,0,40,0,5,0
Q8N6D5,13,1,12,0,4,0
Q8N7M0,19,0,19,0,11,0
Q8NB91,80,3,77,2,22,0
Q8NCE2,95,19,76,16,52,0
Q8NEQ5,18,3,15,2,9,0
Q8NFT6,68,0,68,0,30,0
Q8NGM8,21,0,21,0,1,0
Q8NH07,26,0,26,0,3,0
Q8NH74,25,0,25,0,4,0
Q8TD10,25,1,24,1,11,0
Q8WVS4,110,9,101,8,64,0
Q96B42,8,0,8,0,1,0
Q96I82,15,0,15,0,2,0
Q96MH7,68,0,68,0,33,0
Q96P09,11,1,10,1,5,0
Q9BTN0,41,1,40,1,23,0
Q9C0A6,241,43,198,38,152,0
Q9GZM8,42,11,31,10,27,0
Q9H2S5,25,0,25,0,13,0
Q9H6A0,32,1,31,1,11,0
Q9H8N7,70,11,59,9,39,0
Q9NYW4,28,0,28,0,2,0
Q9P032,15,3,12,0,5,0
Q9P0J6,5,0,5,0,2,0
Q9P217,91,1,90,1,29,0
Q9P242,124,31,93,29,101,0
Q9UBJ2,50,3,47,1,20,0
Q9UI47,68,6,62,6,38,0
Q9UJX3,54,9,45,5,24,0
Q9UKI3,9,0,9,0,3,0
Q9Y226,30,0,30,0,11,0
Q9Y5F8,90,4,86,0,31,0
Q9Y5X5,39,1,38,0,7,0
Q9Y615,29,2,27,1,10,0
A0A075B6U6,13,0,13,0,0,0
A0A0G2JPN4,4,0,4,0,2,0
A0A1B0GX31,8,0,8,0,3,0
A0A494C0I6,3,0,3,0,0,0
A6NHC0,46,0,46,0,15,0
A6NKU9,32,0,32,0,21,0
A8MW99,47,0,47,0,18,0
A8MYU2,117,1,116,0,32,0
B5MCY1,164,0,164,0,56,0
G5E9R7,40,0,40,0,12,0
O00327,70,6,64,6,39,0
O14494,24,1,23,1,6,0
O14977,33,0,33,0,12,0
O15355,52,12,40,8,29,0
O60383,51,1,50,1,22,0
O60397,4,0,4,0,1,0
O75689,18,1,17,1,5,0
O95232,58,12,46,9,35,0
O95237,16,0,16,0,5,0
P05165,57,4,53,3,29,0
P06744,48,19,29,10,22,0
P0C8F1,6,0,6,0,0,0
P0DSN6,27,0,27,0,6,0
P13805,11,1,10,1,3,0
P13984,17,2,15,2,10,0
P15311,32,14,18,5,10,0
P35244,5,1,4,1,2,0
P41143,26,1,25,1,11,0
P41217,21,0,21,0,4,0
P41222,19,1,18,1,11,0
P42892,64,6,58,4,35,0
P48594,27,2,25,2,13,0
P49286,22,0,22,0,5,0
P49903,13,2,11,2,6,0
P59537,24,0,24,0,5,0
P60604,11,0,11,0,5,0
Q01085,36,10,26,10,23,0
Q13111,108,35,73,24,68,0
Q13291,27,1,26,1,8,0
Q13398,69,2,67,2,17,0
Q14112,102,4,98,1,29,0
Q14416,66,2,64,2,25,0
Q14449,52,5,47,5,24,0
Q14CX5,41,1,40,1,8,0
Q15007,61,17,44,11,36,0
Q15428,24,4,20,4,15,0
Q17RF5,3,0,3,0,2,0
Q17RY6,6,0,6,0,2,0
Q2PPJ7,192,32,160,25,92,0
Q53RE8,16,3,13,2,8,0
Q5H913,23,0,23,0,12,0
Q5TF58,30,1,29,1,18,0
Q6P3R8,45,0,45,0,23,0
Q6PKX4,30,3,27,1,18,0
Q6RVD6,9,0,9,0,5,0
Q6TDP4,57,0,57,0,28,0
Q86UK7,79,9,70,8,46,0
Q86XP3,94,17,77,14,59,0
Q86YC3,61,0,61,0,17,0
Q8IYJ0,22,0,22,0,11,0
Q8N427,34,0,34,0,16,0
Q8N695,46,1,45,1,13,0
Q8N7G0,21,1,20,1,7,0
Q8NDA2,372,0,372,0,147,0
Q8NGT0,27,0,27,0,4,0
Q8TAP8,23,6,17,5,18,0
Q8TCJ0,25,0,25,0,1,0
Q8WUQ7,76,20,56,19,64,0
Q8WUU4,42,5,37,4,23,0
Q92785,44,13,31,13,31,0
Q969G6,9,0,9,0,1,0
Q96DR4,12,0,12,0,2,0
Q96GC9,24,0,24,0,6,0
Q96GX5,128,35,93,30,90,0
Q96HF1,14,0,14,0,5,0
Q96QB1,217,38,179,23,119,0
Q96SU4,88,18,70,8,39,0
Q9BQ15,21,2,19,2,10,0
Q9BQF6,150,15,135,14,81,0
Q9BR26,35,0,35,0,8,0
Q9BX73,12,0,12,0,5,0
Q9BYG4,24,0,24,0,11,0
Q9H0F7,15,1,14,0,3,0
Q9H9K5,52,0,52,0,12,0
Q9HBH5,21,1,20,0,4,0
Q9NZR2,318,1,317,0,95,0
Q9UBX0,17,1,16,1,11,0
Q9UDY2,182,75,107,69,152,0
Q9UGC7,20,1,19,0,9,0
Q9UIF9,220,29,191,26,112,0
Q9UKP5,91,0,91,0,28,0
Q9UMX3,11,0,11,0,5,0
Q9UQE7,95,23,72,20,58,0
Q9UQR0,100,23,77,19,67,0
Q9Y3C4,14,3,11,2,9,0
Q9Y3L3,88,21,67,15,55,0
Q9Y4B4,153,22,131,14,78,0
Q9Y5F7,95,2,93,1,32,0
Q9Y6Q2,83,2,81,0,39,0
A0A1W2PR80,53,0,53,0,26,0
A2CJ06,52,0,52,0,21,0
A6NGH8,25,0,25,0,6,0
O43583,9,3,6,2,5,0
O43707,69,25,44,10,29,0
O60281,274,11,263,7,124,0
O60941,60,11,49,5,23,0
O95050,14,0,14,0,8,0
O95263,78,7,71,5,40,0
O95294,50,1,49,1,27,0
P01009,29,7,22,6,15,0
P01780,12,0,12,0,2,0
P02686,51,20,31,12,32,0
P07919,6,2,4,2,5,0
P0CB48,33,1,32,0,14,0
P0DPK3,11,0,11,0,0,0
P14902,26,0,26,0,8,0
P15531,11,5,6,3,6,0
P17752,32,1,31,1,12,0
P19075,16,0,16,0,3,0
P20962,4,2,2,1,2,0
P24844,9,4,5,3,6,0
P28068,18,0,18,0,8,0
P30740,32,5,27,4,16,0
P33552,4,1,3,1,2,0
P40126,28,0,28,0,10,0
P40189,99,14,85,6,31,0
P40306,16,2,14,2,9,0
P42081,31,0,31,0,8,0
P46934,152,9,143,7,78,0
P48060,20,0,20,0,9,0
P49459,14,2,12,1,5,0
P55072,71,33,38,22,47,0
P55822,13,0,13,0,6,0
P83859,8,0,8,0,3,0
Q13474,93,1,92,1,44,0
Q13516,45,1,44,1,21,0
Q14123,71,4,67,4,36,0
Q14166,36,8,28,4,13,0
Q14CB8,43,8,35,7,26,0
Q15726,13,0,13,0,7,0
Q16363,161,2,159,2,79,0
Q5JRK9,10,4,6,2,5,0
Q5TEU4,21,2,19,2,12,0
Q5TZ20,20,0,20,0,2,0
Q5VVH5,22,0,22,0,10,0
Q5VVX9,19,0,19,0,6,0
Q5VWI1,44,1,43,0,16,0
Q5VXT5,20,0,20,0,7,0
Q658T7,39,0,39,0,19,0
Q6P2D8,61,2,59,2,31,0
Q6UE05,20,0,20,0,3,0
Q6ZMN7,88,6,82,4,43,0
Q6ZMY6,51,1,50,0,21,0
Q7Z3S7,81,0,81,0,29,0
Q7Z7G0,102,8,94,7,59,0
Q86X45,28,0,28,0,11,0
Q8IUB9,8,0,8,0,4,0
Q8IY63,120,32,88,30,83,0
Q8IZC6,108,3,105,2,57,0
Q8N535,8,0,8,0,4,0
Q8N7A1,22,1,21,0,4,0
Q8NA42,36,0,36,0,5,0
Q8NCS7,31,0,31,0,10,0
Q8NCU4,53,4,49,3,29,0
Q8NE31,59,3,56,3,34,0
Q8NGM1,22,0,22,0,5,0
Q8NH00,27,0,27,0,2,0
Q8WXQ8,39,0,39,0,13,0
Q8WZ26,10,0,10,0,4,0
Q92890,28,9,19,8,19,0
Q969R8,27,2,25,1,10,0
Q96AM1,21,0,21,0,2,0
Q96FT7,38,2,36,2,21,0
Q96NN9,38,4,34,3,23,0
Q96PD4,14,0,14,0,7,0
Q96Q27,41,0,41,0,15,0
Q96ST3,111,20,91,19,64,0
Q9BQI7,74,5,69,4,46,0
Q9BT40,44,0,44,0,13,0
Q9BTV5,36,4,32,3,15,0
Q9BUE0,12,1,11,1,6,0
Q9BYE2,68,0,68,0,37,0
Q9C0B6,62,0,62,0,12,0
Q9H079,32,5,27,3,11,0
Q9H773,15,6,9,5,11,0
Q9NPA1,16,0,16,0,4,0
Q9NPB9,20,1,19,0,7,0
Q9NQ55,38,9,29,9,27,0
Q9NYP8,20,0,20,0,7,0
Q9NZJ5,126,18,108,16,77,0
Q9NZM3,159,18,141,16,84,0
Q9UKP3,26,0,26,0,11,0
Q9UKR0,20,0,20,0,1,0
Q9UPU9,94,16,78,13,54,0
Q9Y215,26,0,26,0,12,0
Q9Y2Z0,37,9,28,8,22,0
Q9Y5G0,88,2,86,0,29,0
A0A075B6J6,11,0,11,0,3,0
A0A0C4DH26,13,0,13,0,4,0
A0A1B0GVG4,12,0,12,0,10,0
A0A8V8TII8,2,0,2,0,0,0
A6NDI0,31,0,31,0,3,0
A6NMN3,30,0,30,0,15,0
A6PVS8,35,2,33,2,16,0
A8MT33,12,0,12,0,5,0
O14649,33,2,31,1,10,0
O15068,110,14,96,10,62,0
O15217,8,1,7,1,5,0
O15525,10,1,9,1,5,0
O43312,117,19,98,13,67,0
O43414,22,1,21,0,5,0
O75529,65,1,64,1,23,0
O75747,132,3,129,2,43,0
O94991,86,6,80,4,35,0
O95394,36,3,33,1,16,0
O95782,80,13,67,9,37,0
O95819,168,64,104,45,103,0
P0C7H9,43,0,43,0,11,0
P10620,9,1,8,1,2,0
P12643,35,0,35,0,18,0
P17927,179,1,178,1,56,0
P21980,51,11,40,6,22,0
P29459,16,0,16,0,5,0
P30307,60,19,41,14,34,0
P31270,39,2,37,2,18,0
P42677,8,3,5,3,6,0
P46063,56,9,47,9,37,0
P48551,61,6,55,6,28,0
P49591,32,3,29,3,17,0
P49901,5,0,5,0,3,0
P50895,62,6,56,5,32,0
P54750,41,2,39,1,13,0
P56557,9,0,9,0,1,0
P56703,25,1,24,1,8,0
P58513,7,0,7,0,3,0
P62854,7,2,5,2,4,0
P63121,8,0,8,0,4,0
P78362,60,13,47,10,32,0
Q02161,35,0,35,0,7,0
Q08752,19,4,15,2,8,0
Q0VD83,79,7,72,4,47,0
Q12797,56,13,43,9,26,0
Q13434,43,0,43,0,22,0
Q13461,14,0,14,0,8,0
Q15543,4,1,3,1,3,0
Q5SZD1,16,1,15,0,9,0
Q5T749,65,2,63,2,27,0
Q5TYM5,10,0,10,0,1,0
Q5TZF3,14,2,12,2,9,0
Q68DC2,94,10,84,8,58,0
Q6PI78,12,0,12,0,2,0
Q6UXN7,1,0,1,0,1,0
Q6UXS9,25,0,25,0,9,0
Q6UXY8,112,16,96,7,48,0
Q6X784,21,0,21,0,3,0
Q7Z402,66,0,66,0,18,0
Q86Y22,17,0,17,0,8,0
Q86YW9,201,4,197,3,86,0
Q8IWD4,24,3,21,3,17,0
Q8IXS0,53,1,52,0,24,0
Q8IZH2,162,20,142,19,90,0
Q8IZL9,13,0,13,0,8,0
Q8N4C6,166,19,147,17,93,0
Q8NB16,40,10,30,10,31,0
Q8NC67,44,2,42,1,17,0
Q8NGG3,30,0,30,0,6,0
Q8WTZ4,12,0,12,0,5,0
Q8WY21,104,1,103,1,36,0
Q8WZ79,30,0,30,0,12,0
Q92636,87,3,84,3,33,0
Q92874,23,0,23,0,13,0
Q96AB3,14,1,13,1,4,0
Q96B97,100,34,66,33,81,0
Q96LW1,67,1,66,1,27,0
Q96LW9,32,4,28,1,10,0
Q96NL0,56,3,53,3,29,0
Q96PT4,10,0,10,0,6,0
Q99445,8,0,8,0,1,0
Q99811,30,3,27,2,17,0
Q99829,44,5,39,5,22,0
Q9BRR9,88,18,70,16,55,0
Q9BXJ8,16,0,16,0,2,0
Q9BXT8,115,0,115,0,49,0
Q9BYQ9,26,0,26,0,0,0
Q9BZP6,30,0,30,0,10,0
Q9BZR6,30,0,30,0,12,0
Q9H1C7,1,0,1,0,0,0
Q9H2P9,15,2,13,1,5,0
Q9NP73,107,4,103,4,51,0
Q9NPJ6,18,1,17,1,10,0
Q9NR71,64,0,64,0,18,0
Q9NZL4,22,2,20,2,10,0
Q9UBY8,16,0,16,0,0,0
Q9UL15,22,1,21,1,10,0
Q9UNP4,22,0,22,0,5,0
Q9Y2R9,9,0,9,0,5,0
Q9Y666,82,10,72,9,38,0
A6NHG9,24,0,24,0,2,0
A6NMU1,11,0,11,0,0,0
A8MT69,2,0,2,0,0,0
A8MWA6,42,0,42,0,16,0
F2Z398,16,0,16,0,1,0
K9M1U5,12,0,12,0,7,0
O15120,18,2,16,1,5,0
O15155,15,4,11,4,10,0
O43175,42,10,32,3,14,0
O60262,4,0,4,0,2,0
O60928,31,3,28,2,12,0
O95084,29,1,28,1,7,0
O95727,40,1,39,1,18,0
P01782,12,0,12,0,4,0
P04075,33,15,18,6,14,0
P12931,50,15,35,10,24,0
P17693,16,0,16,0,2,0
P21462,26,6,20,2,6,0
P23497,113,35,78,26,66,0
P25098,48,8,40,4,14,0
P28336,37,1,36,0,9,0
P29762,8,3,5,3,8,0
P49848,66,10,56,8,34,0
P50213,22,3,19,2,15,0
P54687,22,0,22,0,5,0
P55316,53,2,51,2,18,0
P59535,29,0,29,0,6,0
P63104,36,17,19,16,33,0
P82912,11,0,11,0,4,0
Q08623,15,0,15,0,10,0
Q0JRZ9,123,28,95,20,82,0
Q14517,428,27,401,16,159,0
Q15018,67,18,49,12,33,0
Q1A5X7,2,0,2,0,2,0
Q24JQ0,24,0,24,0,1,0
Q49A26,56,15,41,13,33,0
Q58FG0,15,2,13,1,5,0
Q5EG05,10,0,10,0,3,0
Q5JRA6,180,36,144,25,109,0
Q5KSL6,117,8,109,4,55,0
Q6FI81,42,11,31,7,23,0
Q6PCB8,28,0,28,0,11,0
Q6UX53,11,0,11,0,3,0
Q6UX72,11,0,11,0,4,0
Q6UXR4,21,0,21,0,8,0
Q6ZTB9,16,0,16,0,3,0
Q7RTT6,15,0,15,0,9,0
Q7Z6M3,29,1,28,1,8,0
Q86YQ2,14,0,14,0,2,0
Q8IV45,36,0,36,0,10,0
Q8IVD9,21,3,18,3,14,0
Q8IYA6,84,17,67,11,50,0
Q8IZU0,4,0,4,0,1,0
Q8N1L4,26,0,26,0,7,0
Q8N239,35,2,33,1,14,0
Q8N4W9,80,5,75,3,35,0
Q8N6T0,51,0,51,0,21,0
Q8N8F7,7,0,7,0,1,0
Q8TAA9,47,10,37,8,28,0
Q8TAM2,29,1,28,1,9,0
Q8TBR5,6,0,6,0,4,0
Q92748,7,0,7,0,3,0
Q93074,204,13,191,12,96,0
Q96EH5,2,0,2,0,1,0
Q96P64,80,1,79,1,32,0
Q96RN5,76,6,70,6,40,0
Q96SQ5,52,1,51,1,21,0
Q99463,24,0,24,0,5,0
Q99613,73,17,56,16,47,0
Q99683,128,15,113,14,62,0
Q9BRJ6,14,6,8,3,6,0
Q9BRS8,64,17,47,11,39,0
Q9BWX5,46,2,44,1,19,0
Q9BXD5,17,1,16,0,7,0
Q9BZ97,3,0,3,0,0,0
Q9C0C2,360,147,213,134,296,0
Q9GZT6,17,2,15,2,10,0
Q9H2A7,29,3,26,2,16,0
Q9H6L5,57,11,46,6,26,0
Q9H772,13,0,13,0,3,0
Q9H993,37,6,31,2,7,0
Q9HCS4,78,6,72,6,49,0
Q9NQB0,79,12,67,12,55,0
Q9NRG9,62,12,50,10,29,0
Q9NTK5,17,1,16,1,7,0
Q9NX57,15,2,13,1,6,0
Q9NY33,60,10,50,10,33,0
Q9NYF8,251,104,147,103,235,0
Q9NZN1,47,1,46,0,14,0
Q9P126,14,0,14,0,2,0
Q9P2P5,178,21,157,19,98,0
Q9UBM8,33,0,33,0,7,0
Q9UHF1,20,0,20,0,7,0
Q9ULX6,56,10,46,8,33,0
Q9UND3,25,0,25,0,10,0
Q9UNZ5,6,1,5,1,5,0
Q9Y691,22,0,22,0,5,0
A0A0A6YYL3,40,0,40,0,17,0
A0A0B4J1U4,13,0,13,0,9,0
A0A0B4J240,11,0,11,0,4,0
A0A0B4J2H0,14,0,14,0,3,0
A0A1W2PR48,45,0,45,0,12,0
A0A8I5KTY6,18,0,18,0,6,0
A0A8I5KXM2,10,0,10,0,8,0
A6NLJ0,27,0,27,0,12,0
A6NN14,81,0,81,0,25,0
A8MVW5,35,0,35,0,14,0
F8W1W9,29,0,29,0,17,0
O00180,26,3,23,2,5,0
O14786,74,3,71,0,34,0
O14836,27,0,27,0,12,0
O43149,269,24,245,16,113,0
O75603,47,0,47,0,22,0
O94826,40,10,30,6,20,0
O95178,6,0,6,0,2,0
P01701,15,0,15,0,7,0
P0C628,30,0,30,0,4,0
P0C7P4,24,0,24,0,14,0
