,entry_count,positive_count,negative_count,correctly_guessed,positive_guess_count,negative_guess_count
Q7Z5Q5,77,0,77,51,26,51
Q86UE4,116,46,70,59,87,29
Q8IVJ1,42,3,39,31,12,30
Q8IVW6,60,8,52,28,40,20
Q8N2H3,33,0,33,22,11,22
Q8N4S0,70,16,54,29,55,15
Q8N7C7,20,0,20,15,5,15
Q8N9Y4,32,4,28,15,17,15
Q8NDW4,39,1,38,32,6,33
Q8NGF7,25,0,25,20,5,20
Q8TCG1,75,3,72,52,26,49
Q8TDS4,23,0,23,17,6,17
Q8TE68,83,20,63,38,63,20
Q8TEP8,374,74,300,215,197,177
Q8WYP5,339,94,245,197,204,135
Q93009,66,8,58,47,25,41
Q96A98,4,0,4,2,2,2
Q96CU9,34,1,33,24,11,23
Q96FV3,7,0,7,7,0,7
Q96N77,39,2,37,25,16,23
Q96QV1,46,0,46,31,15,31
Q96SJ8,8,0,8,5,3,5
Q99259,33,1,32,20,12,21
Q99633,11,1,10,6,4,7
Q99986,24,3,21,11,16,8
Q9BQE9,42,13,29,20,27,15
Q9BUH8,86,21,65,36,65,21
Q9BWK5,18,0,18,7,11,7
Q9BXU2,17,0,17,12,5,12
Q9GZN6,69,1,68,57,11,58
Q9H2M3,16,1,15,9,8,8
Q9H2X3,31,0,31,13,18,13
Q9H488,33,4,29,15,18,15
Q9H4I2,101,11,90,61,45,56
Q9HBI1,20,3,17,11,12,8
Q9HBJ7,84,2,82,49,35,49
Q9HBL6,24,1,23,21,4,20
Q9HCC8,27,0,27,20,7,20
Q9HCH0,164,28,136,66,122,42
Q9NSN8,42,1,41,29,12,30
Q9NVA2,31,8,23,21,14,17
Q9NWW5,23,4,19,15,10,13
Q9NX62,22,1,21,9,12,10
Q9NYS7,43,0,43,27,16,27
Q9UGN4,29,3,26,20,12,17
Q9UKJ5,12,0,12,6,6,6
Q9UL68,125,5,120,59,67,58
Q9ULU8,111,9,102,70,46,65
Q9Y219,77,2,75,62,17,60
Q9Y272,27,4,23,15,16,11
Q9Y2I2,33,0,33,24,9,24
Q9Y619,22,0,22,14,8,14
Q9Y651,20,0,20,12,8,12
A0A1B0GTH9,4,0,4,3,1,3
A0A1B0GVM6,3,0,3,2,1,2
A0A804HLA8,5,0,5,4,1,4
A2A3K4,58,3,55,25,36,22
A2RUB6,94,7,87,53,48,46
A6NF34,47,0,47,26,21,26
O00187,51,0,51,37,14,37
O43609,41,5,36,24,22,19
O43660,45,6,39,28,23,22
O43663,70,25,45,37,42,28
O43759,18,0,18,13,5,13
O43900,71,13,58,29,51,20
O43920,1,0,1,0,1,0
O60268,38,4,34,12,28,10
O75386,34,2,32,16,20,14
O94856,100,4,96,49,55,45
O95299,24,1,23,17,6,18
O95340,31,3,28,20,12,19
O95760,24,0,24,15,9,15
P01024,118,13,105,77,46,72
P01597,18,0,18,11,7,11
P02765,29,7,22,18,16,13
P08253,29,2,27,22,7,22
P0C7W0,8,0,8,2,6,2
P10275,95,14,81,68,35,60
P11712,35,4,31,22,13,22
P17027,56,4,52,44,14,42
P20248,27,3,24,16,14,13
P21912,15,1,14,11,5,10
P22079,55,4,51,32,25,30
P24941,15,1,14,11,3,12
P27658,11,2,9,7,2,9
P27987,133,31,102,54,110,23
P28799,44,1,43,37,8,36
P47914,10,4,6,5,9,1
P54278,99,17,82,56,54,45
P56706,17,1,16,10,8,9
P61224,10,2,8,8,4,6
P78504,86,1,85,66,21,65
P78549,26,8,18,14,16,10
P80370,23,1,22,17,7,16
Q05048,38,0,38,24,14,24
Q07002,50,13,37,25,32,18
Q13177,52,20,32,29,27,25
Q13308,77,4,73,48,31,46
Q13490,73,12,61,41,36,37
Q13555,54,17,37,24,31,23
Q14257,14,1,13,7,8,6
Q14451,60,12,48,30,36,24
Q2M2E5,8,1,7,7,2,6
Q5TGY3,220,46,174,114,134,86
Q66K41,39,0,39,23,16,23
Q6IN85,81,23,58,45,51,30
Q6P1K8,31,1,30,21,11,20
Q6PI77,40,0,40,24,16,24
Q7L4I2,85,25,60,29,77,8
Q7L5N7,35,4,31,22,15,20
Q7RTY7,108,0,108,61,47,61
Q7Z418,22,0,22,16,6,16
Q7Z5A4,19,0,19,13,6,13
Q86UP2,124,29,95,63,80,44
Q86UW6,213,20,193,137,96,117
Q86Y25,38,0,38,32,6,32
Q86YD3,29,2,27,19,12,17
Q8IXT1,139,10,129,92,51,88
Q8IZP9,110,2,108,67,45,65
Q8N609,27,0,27,21,6,21
Q8N8Z6,81,11,70,43,49,32
Q8NAV1,48,19,29,22,45,3
Q8NB12,21,0,21,15,6,15
Q8NCC5,54,0,54,43,11,43
Q8NEP9,53,1,52,41,11,42
Q8NF67,14,0,14,10,4,10
Q8NH79,19,0,19,18,1,18
Q8NHC5,30,0,30,26,4,26
Q8NI29,13,0,13,9,4,9
Q8TB22,60,0,60,32,28,32
Q8WVT3,69,10,59,39,38,31
Q8WX77,16,0,16,11,5,11
Q96HJ3,36,5,31,18,23,13
Q96HR3,4,0,4,1,3,1
Q96MU6,55,1,54,48,8,47
Q96NM4,75,2,73,44,33,42
Q96TA2,59,2,57,30,29,30
Q99685,20,0,20,15,5,15
Q9BXJ7,31,1,30,18,12,19
Q9H0F5,47,4,43,25,26,21
Q9H6I2,24,0,24,17,7,17
Q9H714,83,6,77,52,35,48
Q9HC96,43,0,43,22,21,22
Q9NTN9,71,4,67,39,36,35
Q9NXN4,42,6,36,23,19,23
Q9NYL5,23,0,23,17,6,17
Q9NZU1,43,1,42,28,16,27
Q9UEW3,32,0,32,13,19,13
Q9UGK3,24,1,23,15,10,14
Q9UGM6,30,3,27,14,17,13
Q9Y2I1,127,8,119,75,54,73
Q9Y3E0,2,0,2,1,1,1
Q9Y586,26,1,25,16,9,17
A0A075B6R9,16,0,16,10,6,10
A0A1B0GTI1,24,0,24,3,21,3
A0A1B0GX78,3,0,3,1,2,1
A0A578,11,0,11,3,8,3
A6NJQ4,44,0,44,19,25,19
B7Z6K7,93,3,90,78,16,77
B9EJG8,18,1,17,12,7,11
C9J2P7,42,0,42,34,8,34
C9J3V5,11,0,11,6,5,6
C9JG80,105,0,105,39,66,39
O15126,25,4,21,18,9,16
O43395,49,14,35,20,37,12
O43824,30,2,28,17,15,15
O95059,9,0,9,8,1,8
O95544,47,7,40,30,24,23
O95834,57,4,53,39,22,35
O95841,29,1,28,17,11,18
P01111,11,1,10,7,5,6
P05787,109,54,55,54,71,38
P0CL85,6,0,6,5,1,5
P10147,9,0,9,8,1,8
P15514,27,0,27,11,16,11
P20591,44,5,39,23,20,24
P24588,56,12,44,31,31,25
P26718,24,2,22,20,6,18
P27216,18,1,17,10,9,9
P27482,7,2,5,3,4,3
P27708,164,21,143,100,67,97
P42229,53,8,45,32,25,28
P43034,41,5,36,24,20,21
P54753,89,6,83,55,30,59
Q00872,67,9,58,37,35,32
Q02108,59,6,53,31,30,29
Q08AE8,98,22,76,45,75,23
Q0VAA2,35,1,34,23,13,22
Q13232,9,3,6,5,5,4
Q13393,87,14,73,50,45,42
Q14106,49,8,41,33,24,25
Q15078,35,1,34,19,15,20
Q15772,370,59,311,152,275,95
Q15785,38,12,26,22,20,18
Q15797,52,10,42,34,26,26
Q2M3G0,90,0,90,60,30,60
Q2PZI1,41,0,41,32,9,32
Q2TBA0,38,2,36,28,12,26
Q3SXY7,88,0,88,52,36,52
Q59GN2,1,0,1,0,1,0
Q5JTZ9,63,6,57,27,36,27
Q5JUW0,13,0,13,8,5,8
Q6DKI2,29,0,29,21,8,21
Q6QHK4,21,0,21,6,15,6
Q6UWN0,26,0,26,22,4,22
Q6ZMV7,7,0,7,2,5,2
Q6ZNR0,14,0,14,4,10,4
Q7Z4B0,10,0,10,7,3,7
Q7Z7H5,9,0,9,6,3,6
Q86SF2,39,2,37,27,12,27
Q86SG2,8,0,8,3,5,3
Q86UN3,36,0,36,24,12,24
Q86V71,49,0,49,45,4,45
Q86XS8,24,1,23,15,10,14
Q8IUB2,8,0,8,6,2,6
Q8IUF1,21,1,20,15,5,16
Q8IZY2,152,6,146,86,68,84
Q8N434,40,0,40,30,10,30
Q8N6D5,13,1,12,9,3,10
Q8N7M0,19,0,19,8,11,8
Q8NB91,80,3,77,58,19,61
Q8NCE2,95,19,76,49,61,34
Q8NEQ5,18,3,15,10,7,11
Q8NFT6,68,0,68,35,33,35
Q8NGM8,21,0,21,20,1,20
Q8NH07,26,0,26,24,2,24
Q8NH74,25,0,25,21,4,21
Q8TD10,25,1,24,16,10,15
Q8WVS4,110,9,101,51,68,42
Q96B42,8,0,8,7,1,7
Q96I82,15,0,15,11,4,11
Q96MH7,68,0,68,36,32,36
Q96P09,11,1,10,6,4,7
Q9BTN0,41,1,40,25,15,26
Q9C0A6,241,43,198,111,165,76
Q9GZM8,42,11,31,19,34,8
Q9H2S5,25,0,25,7,18,7
Q9H6A0,32,1,31,25,8,24
Q9H8N7,70,11,59,39,38,32
Q9NYW4,28,0,28,25,3,25
Q9P032,15,3,12,9,7,8
Q9P0J6,5,0,5,2,3,2
Q9P217,91,1,90,60,32,59
Q9P242,124,31,93,50,101,23
Q9UBJ2,50,3,47,28,23,27
Q9UI47,68,6,62,40,30,38
Q9UJX3,54,9,45,31,24,30
Q9UKI3,9,0,9,4,5,4
Q9Y226,30,0,30,19,11,19
Q9Y5F8,90,4,86,44,46,44
Q9Y5X5,39,1,38,24,16,23
Q9Y615,29,2,27,21,8,21
A0A075B6U6,13,0,13,10,3,10
A0A0G2JPN4,4,0,4,2,2,2
A0A1B0GX31,8,0,8,3,5,3
A0A494C0I6,3,0,3,2,1,2
A6NHC0,46,0,46,33,13,33
A6NKU9,32,0,32,3,29,3
A8MW99,47,0,47,29,18,29
A8MYU2,117,1,116,77,39,78
B5MCY1,164,0,164,112,52,112
G5E9R7,40,0,40,25,15,25
O00327,70,6,64,33,41,29
O14494,24,1,23,17,8,16
O14977,33,0,33,26,7,26
O15355,52,12,40,27,33,19
O60383,51,1,50,33,19,32
O60397,4,0,4,3,1,3
O75689,18,1,17,13,6,12
O95232,58,12,46,19,49,9
O95237,16,0,16,11,5,11
P05165,57,4,53,39,16,41
P06744,48,19,29,30,19,29
P0C8F1,6,0,6,4,2,4
P0DSN6,27,0,27,23,4,23
P13805,11,1,10,5,7,4
P13984,17,2,15,10,9,8
P15311,32,14,18,17,17,15
P35244,5,1,4,4,2,3
P41143,26,1,25,15,12,14
P41217,21,0,21,18,3,18
P41222,19,1,18,11,9,10
P42892,64,6,58,36,32,32
P48594,27,2,25,20,9,18
P49286,22,0,22,17,5,17
P49903,13,2,11,9,4,9
P59537,24,0,24,20,4,20
P60604,11,0,11,6,5,6
Q01085,36,10,26,23,21,15
Q13111,108,35,73,50,67,41
Q13291,27,1,26,14,12,15
Q13398,69,2,67,59,8,61
Q14112,102,4,98,65,35,67
Q14416,66,2,64,46,22,44
Q14449,52,5,47,33,24,28
Q14CX5,41,1,40,37,3,38
Q15007,61,17,44,33,39,22
Q15428,24,4,20,10,16,8
Q17RF5,3,0,3,2,1,2
Q17RY6,6,0,6,5,1,5
Q2PPJ7,192,32,160,105,109,83
Q53RE8,16,3,13,12,5,11
Q5H913,23,0,23,13,10,13
Q5TF58,30,1,29,12,19,11
Q6P3R8,45,0,45,19,26,19
Q6PKX4,30,3,27,14,19,11
Q6RVD6,9,0,9,5,4,5
Q6TDP4,57,0,57,33,24,33
Q86UK7,79,9,70,40,46,33
Q86XP3,94,17,77,46,55,39
Q86YC3,61,0,61,46,15,46
Q8IYJ0,22,0,22,7,15,7
Q8N427,34,0,34,22,12,22
Q8N695,46,1,45,34,11,35
Q8N7G0,21,1,20,9,13,8
Q8NDA2,372,0,372,227,145,227
Q8NGT0,27,0,27,25,2,25
Q8TAP8,23,6,17,10,17,6
Q8TCJ0,25,0,25,20,5,20
Q8WUQ7,76,20,56,27,67,9
Q8WUU4,42,5,37,25,18,24
Q92785,44,13,31,25,26,18
Q969G6,9,0,9,7,2,7
Q96DR4,12,0,12,8,4,8
Q96GC9,24,0,24,20,4,20
Q96GX5,128,35,93,70,67,61
Q96HF1,14,0,14,14,0,14
Q96QB1,217,38,179,102,139,78
Q96SU4,88,18,70,46,48,40
Q9BQ15,21,2,19,14,7,14
Q9BQF6,150,15,135,88,71,79
Q9BR26,35,0,35,27,8,27
Q9BX73,12,0,12,5,7,5
Q9BYG4,24,0,24,9,15,9
Q9H0F7,15,1,14,13,1,14
Q9H9K5,52,0,52,41,11,41
Q9HBH5,21,1,20,16,4,17
Q9NZR2,318,1,317,255,62,256
Q9UBX0,17,1,16,7,11,6
Q9UDY2,182,75,107,95,146,36
Q9UGC7,20,1,19,7,12,8
Q9UIF9,220,29,191,130,113,107
Q9UKP5,91,0,91,70,21,70
Q9UMX3,11,0,11,5,6,5
Q9UQE7,95,23,72,45,67,28
Q9UQR0,100,23,77,54,65,35
Q9Y3C4,14,3,11,8,7,7
Q9Y3L3,88,21,67,44,59,29
Q9Y4B4,153,22,131,89,76,77
Q9Y5F7,95,2,93,47,48,47
Q9Y6Q2,83,2,81,46,35,48
A0A1W2PR80,53,0,53,20,33,20
A2CJ06,52,0,52,26,26,26
A6NGH8,25,0,25,20,5,20
O43583,9,3,6,6,4,5
O43707,69,25,44,37,27,42
O60281,274,11,263,190,89,185
O60941,60,11,49,34,37,23
O95050,14,0,14,7,7,7
O95263,78,7,71,40,45,33
O95294,50,1,49,23,28,22
P01009,29,7,22,17,13,16
P01780,12,0,12,12,0,12
P02686,51,20,31,26,37,14
P07919,6,2,4,2,6,0
P0CB48,33,1,32,17,15,18
P0DPK3,11,0,11,11,0,11
P14902,26,0,26,21,5,21
P15531,11,5,6,6,6,5
P17752,32,1,31,17,16,16
P19075,16,0,16,13,3,13
P20962,4,2,2,2,4,0
P24844,9,4,5,5,4,5
P28068,18,0,18,11,7,11
P30740,32,5,27,19,14,18
P33552,4,1,3,1,4,0
P40126,28,0,28,19,9,19
P40189,99,14,85,66,41,58
P40306,16,2,14,9,9,7
P42081,31,0,31,17,14,17
P46934,152,9,143,87,68,84
P48060,20,0,20,16,4,16
P49459,14,2,12,10,6,8
P55072,71,33,38,36,38,33
P55822,13,0,13,6,7,6
P83859,8,0,8,3,5,3
Q13474,93,1,92,52,42,51
Q13516,45,1,44,19,27,18
Q14123,71,4,67,34,41,30
Q14166,36,8,28,24,14,22
Q14CB8,43,8,35,25,22,21
Q15726,13,0,13,6,7,6
Q16363,161,2,159,91,70,91
Q5JRK9,10,4,6,5,9,1
Q5TEU4,21,2,19,9,14,7
Q5TZ20,20,0,20,18,2,18
Q5VVH5,22,0,22,8,14,8
Q5VVX9,19,0,19,11,8,11
Q5VWI1,44,1,43,20,25,19
Q5VXT5,20,0,20,15,5,15
Q658T7,39,0,39,17,22,17
Q6P2D8,61,2,59,37,24,37
Q6UE05,20,0,20,13,7,13
Q6ZMN7,88,6,82,50,40,48
Q6ZMY6,51,1,50,30,22,29
Q7Z3S7,81,0,81,55,26,55
Q7Z7G0,102,8,94,49,61,41
Q86X45,28,0,28,16,12,16
Q8IUB9,8,0,8,8,0,8
Q8IY63,120,32,88,61,75,45
Q8IZC6,108,3,105,52,57,51
Q8N535,8,0,8,4,4,4
Q8N7A1,22,1,21,16,5,17
Q8NA42,36,0,36,34,2,34
Q8NCS7,31,0,31,23,8,23
Q8NCU4,53,4,49,23,34,19
Q8NE31,59,3,56,23,39,20
Q8NGM1,22,0,22,17,5,17
Q8NH00,27,0,27,26,1,26
Q8WXQ8,39,0,39,22,17,22
Q8WZ26,10,0,10,7,3,7
Q92890,28,9,19,17,18,10
Q969R8,27,2,25,17,10,17
Q96AM1,21,0,21,17,4,17
Q96FT7,38,2,36,19,17,21
Q96NN9,38,4,34,18,22,16
Q96PD4,14,0,14,6,8,6
Q96Q27,41,0,41,29,12,29
Q96ST3,111,20,91,68,59,52
Q9BQI7,74,5,69,39,38,36
Q9BT40,44,0,44,35,9,35
Q9BTV5,36,4,32,24,16,20
Q9BUE0,12,1,11,8,5,7
Q9BYE2,68,0,68,31,37,31
Q9C0B6,62,0,62,43,19,43
Q9H079,32,5,27,16,19,13
Q9H773,15,6,9,8,13,2
Q9NPA1,16,0,16,10,6,10
Q9NPB9,20,1,19,16,3,17
Q9NQ55,38,9,29,18,27,11
Q9NYP8,20,0,20,15,5,15
Q9NZJ5,126,18,108,61,79,47
Q9NZM3,159,18,141,98,69,90
Q9UKP3,26,0,26,18,8,18
Q9UKR0,20,0,20,14,6,14
Q9UPU9,94,16,78,50,56,38
Q9Y215,26,0,26,15,11,15
Q9Y2Z0,37,9,28,23,19,18
Q9Y5G0,88,2,86,53,35,53
A0A075B6J6,11,0,11,7,4,7
A0A0C4DH26,13,0,13,7,6,7
A0A1B0GVG4,12,0,12,2,10,2
A0A8V8TII8,2,0,2,1,1,1
A6NDI0,31,0,31,22,9,22
A6NMN3,30,0,30,13,17,13
A6PVS8,35,2,33,20,15,20
A8MT33,12,0,12,4,8,4
O14649,33,2,31,19,14,19
O15068,110,14,96,57,67,43
O15217,8,1,7,4,3,5
O15525,10,1,9,5,6,4
O43312,117,19,98,58,78,39
O43414,22,1,21,13,8,14
O75529,65,1,64,40,26,39
O75747,132,3,129,87,46,86
O94991,86,6,80,55,37,49
O95394,36,3,33,21,18,18
O95782,80,13,67,50,33,47
O95819,168,64,104,88,122,46
P0C7H9,43,0,43,33,10,33
P10620,9,1,8,6,2,7
P12643,35,0,35,14,21,14
P17927,179,1,178,133,45,134
P21980,51,11,40,29,23,28
P29459,16,0,16,12,4,12
P30307,60,19,41,31,38,22
P31270,39,2,37,21,16,23
P42677,8,3,5,5,6,2
P46063,56,9,47,34,25,31
P48551,61,6,55,37,30,31
P49591,32,3,29,18,13,19
P49901,5,0,5,2,3,2
P50895,62,6,56,31,35,27
P54750,41,2,39,28,15,26
P56557,9,0,9,7,2,7
P56703,25,1,24,17,9,16
P58513,7,0,7,3,4,3
P62854,7,2,5,4,5,2
P63121,8,0,8,7,1,7
P78362,60,13,47,31,38,22
Q02161,35,0,35,30,5,30
Q08752,19,4,15,11,6,13
Q0VD83,79,7,72,27,59,20
Q12797,56,13,43,27,40,16
Q13434,43,0,43,30,13,30
Q13461,14,0,14,4,10,4
Q15543,4,1,3,3,2,2
Q5SZD1,16,1,15,6,11,5
Q5T749,65,2,63,34,33,32
Q5TYM5,10,0,10,8,2,8
Q5TZF3,14,2,12,8,4,10
Q68DC2,94,10,84,36,68,26
Q6PI78,12,0,12,6,6,6
Q6UXN7,1,0,1,0,1,0
Q6UXS9,25,0,25,15,10,15
Q6UXY8,112,16,96,64,56,56
Q6X784,21,0,21,14,7,14
Q7Z402,66,0,66,42,24,42
Q86Y22,17,0,17,8,9,8
Q86YW9,201,4,197,124,79,122
Q8IWD4,24,3,21,15,12,12
Q8IXS0,53,1,52,29,23,30
Q8IZH2,162,20,142,95,75,87
Q8IZL9,13,0,13,8,5,8
Q8N4C6,166,19,147,84,95,71
Q8NB16,40,10,30,22,24,16
Q8NC67,44,2,42,28,16,28
Q8NGG3,30,0,30,23,7,23
Q8WTZ4,12,0,12,7,5,7
Q8WY21,104,1,103,67,38,66
Q8WZ79,30,0,30,18,12,18
Q92636,87,3,84,57,33,54
Q92874,23,0,23,13,10,13
Q96AB3,14,1,13,11,2,12
Q96B97,100,34,66,47,79,21
Q96LW1,67,1,66,53,15,52
Q96LW9,32,4,28,19,13,19
Q96NL0,56,3,53,28,31,25
Q96PT4,10,0,10,5,5,5
Q99445,8,0,8,7,1,7
Q99811,30,3,27,9,20,10
Q99829,44,5,39,32,15,29
Q9BRR9,88,18,70,37,61,27
Q9BXJ8,16,0,16,14,2,14
Q9BXT8,115,0,115,64,51,64
Q9BYQ9,26,0,26,26,0,26
Q9BZP6,30,0,30,17,13,17
Q9BZR6,30,0,30,16,14,16
Q9H1C7,1,0,1,1,0,1
Q9H2P9,15,2,13,9,6,9
Q9NP73,107,4,103,75,34,73
Q9NPJ6,18,1,17,11,8,10
Q9NR71,64,0,64,48,16,48
Q9NZL4,22,2,20,15,9,13
Q9UBY8,16,0,16,15,1,15
Q9UL15,22,1,21,14,9,13
Q9UNP4,22,0,22,12,10,12
Q9Y2R9,9,0,9,4,5,4
Q9Y666,82,10,72,55,31,51
A6NHG9,24,0,24,21,3,21
A6NMU1,11,0,11,11,0,11
A8MT69,2,0,2,2,0,2
A8MWA6,42,0,42,17,25,17
F2Z398,16,0,16,12,4,12
K9M1U5,12,0,12,5,7,5
O15120,18,2,16,12,4,14
O15155,15,4,11,10,7,8
O43175,42,10,32,24,18,24
O60262,4,0,4,3,1,3
O60928,31,3,28,19,11,20
O95084,29,1,28,13,17,12
O95727,40,1,39,22,19,21
P01782,12,0,12,11,1,11
P04075,33,15,18,17,15,18
P12931,50,15,35,28,27,23
P17693,16,0,16,10,6,10
P21462,26,6,20,15,9,17
P23497,113,35,78,59,69,44
P25098,48,8,40,30,20,28
P28336,37,1,36,25,13,24
P29762,8,3,5,4,7,1
P49848,66,10,56,35,37,29
P50213,22,3,19,16,5,17
P54687,22,0,22,18,4,18
P55316,53,2,51,30,25,28
P59535,29,0,29,20,9,20
P63104,36,17,19,18,29,7
P82912,11,0,11,9,2,9
Q08623,15,0,15,6,9,6
Q0JRZ9,123,28,95,65,72,51
Q14517,428,27,401,286,153,275
Q15018,67,18,49,37,38,29
Q1A5X7,2,0,2,1,1,1
Q24JQ0,24,0,24,19,5,19
Q49A26,56,15,41,33,36,20
Q58FG0,15,2,13,8,7,8
Q5EG05,10,0,10,6,4,6
Q5JRA6,180,36,144,89,115,65
Q5KSL6,117,8,109,68,49,68
Q6FI81,42,11,31,24,19,23
Q6PCB8,28,0,28,16,12,16
Q6UX53,11,0,11,7,4,7
Q6UX72,11,0,11,6,5,6
Q6UXR4,21,0,21,15,6,15
Q6ZTB9,16,0,16,16,0,16
Q7RTT6,15,0,15,3,12,3
Q7Z6M3,29,1,28,21,7,22
Q86YQ2,14,0,14,11,3,11
Q8IV45,36,0,36,21,15,21
Q8IVD9,21,3,18,11,13,8
Q8IYA6,84,17,67,39,52,32
Q8IZU0,4,0,4,1,3,1
Q8N1L4,26,0,26,21,5,21
Q8N239,35,2,33,19,18,17
Q8N4W9,80,5,75,64,15,65
Q8N6T0,51,0,51,31,20,31
Q8N8F7,7,0,7,7,0,7
Q8TAA9,47,10,37,28,23,24
Q8TAM2,29,1,28,17,13,16
Q8TBR5,6,0,6,1,5,1
Q92748,7,0,7,3,4,3
Q93074,204,13,191,132,85,119
Q96EH5,2,0,2,0,2,0
Q96P64,80,1,79,51,28,52
Q96RN5,76,6,70,39,41,35
Q96SQ5,52,1,51,39,14,38
Q99463,24,0,24,19,5,19
Q99613,73,17,56,37,51,22
Q99683,128,15,113,74,63,65
Q9BRJ6,14,6,8,8,12,2
Q9BRS8,64,17,47,30,45,19
Q9BWX5,46,2,44,17,31,15
Q9BXD5,17,1,16,9,7,10
Q9BZ97,3,0,3,2,1,2
Q9C0C2,360,147,213,182,273,87
Q9GZT6,17,2,15,10,7,10
Q9H2A7,29,3,26,16,14,15
Q9H6L5,57,11,46,31,25,32
Q9H772,13,0,13,6,7,6
Q9H993,37,6,31,25,10,27
Q9HCS4,78,6,72,31,53,25
Q9NQB0,79,12,67,36,55,24
Q9NRG9,62,12,50,40,28,34
Q9NTK5,17,1,16,14,2,15
Q9NX57,15,2,13,9,8,7
Q9NY33,60,10,50,32,32,28
Q9NYF8,251,104,147,118,215,36
Q9NZN1,47,1,46,34,14,33
Q9P126,14,0,14,7,7,7
Q9P2P5,178,21,157,86,111,67
Q9UBM8,33,0,33,23,10,23
Q9UHF1,20,0,20,11,9,11
Q9ULX6,56,10,46,30,36,20
Q9UND3,25,0,25,19,6,19
Q9UNZ5,6,1,5,2,5,1
Q9Y691,22,0,22,18,4,18
A0A0A6YYL3,40,0,40,22,18,22
A0A0B4J1U4,13,0,13,4,9,4
A0A0B4J240,11,0,11,8,3,8
A0A0B4J2H0,14,0,14,12,2,12
A0A1W2PR48,45,0,45,28,17,28
A0A8I5KTY6,18,0,18,16,2,16
A0A8I5KXM2,10,0,10,5,5,5
A6NLJ0,27,0,27,8,19,8
A6NN14,81,0,81,76,5,76
A8MVW5,35,0,35,21,14,21
F8W1W9,29,0,29,9,20,9
O00180,26,3,23,22,3,23
O14786,74,3,71,53,22,52
O14836,27,0,27,15,12,15
O43149,269,24,245,177,104,165
O75603,47,0,47,29,18,29
O94826,40,10,30,25,21,19
O95178,6,0,6,4,2,4
P01701,15,0,15,7,8,7
P0C628,30,0,30,28,2,28
P0C7P4,24,0,24,12,12,12
P0DMV9,33,0,33,18,15,18
P11047,106,9,97,70,37,69
P12018,12,0,12,3,9,3
P12980,21,4,17,10,15,6
P14550,23,8,15,13,12,11
P16989,28,13,15,14,21,7
P18124,9,3,6,5,5,4
P21731,28,3,25,19,12,16
P42338,65,2,63,42,21,44
P43699,35,2,33,18,17,18
P48637,34,3,31,18,19,15
P49354,20,2,18,6,16,4
P49765,14,0,14,7,7,7
P50281,28,1,27,12,17,11
P61019,15,5,10,6,10,5
P61326,11,3,8,6,6,5
P78330,9,0,9,7,2,7
P78369,23,3,20,20,2,21
P78508,26,1,25,15,12,14
P82673,25,2,23,12,11,14
Q12837,55,2,53,25,32,23
Q12965,91,16,75,55,40,51
Q13042,47,7,40,27,21,26
Q13133,39,4,35,21,22,17
Q2V2M9,136,8,128,48,96,40
Q4LDG9,11,2,9,4,5,6
Q5EBL4,25,7,18,12,20,5
Q5J8M3,16,3,13,9,10,6
Q5JUX0,19,2,17,6,15,4
Q5SYE7,321,66,255,145,232,89
Q6AI39,162,8,154,89,79,83
Q6P995,84,6,78,44,44,40
Q76N32,127,23,104,64,80,47
Q7Z4S6,172,35,137,98,97,75
Q7Z7L1,66,1,65,41,24,42
Q86UQ8,18,0,18,7,11,7
Q8IU60,42,14,28,22,30,12
Q8IY95,22,6,16,15,9,13
Q8N456,18,0,18,10,8,10
Q8N4E4,10,0,10,5,5,5
Q8NA97,13,0,13,9,4,9
Q8NBT0,45,4,41,27,20,25
Q8NEN9,93,10,83,54,49,44
Q8NFJ8,61,4,57,24,41,20
Q8NG31,266,51,215,163,130,136
Q8NGK0,30,1,29,24,5,25
Q8NGQ1,29,0,29,23,6,23
Q8TF63,36,0,36,17,19,17
Q8WY36,119,24,95,59,82,37
Q92185,25,0,25,19,6,19
Q96AE4,33,10,23,17,20,13
Q96CQ1,24,2,22,17,9,15
Q96CW5,78,6,72,46,36,42
Q96GZ6,44,3,41,32,13,31
Q96JZ2,46,11,35,25,28,18
Q96MU7,118,43,75,50,107,11
Q96RR1,45,1,44,29,15,30
Q9BT04,31,0,31,23,8,23
Q9BY64,31,0,31,23,8,23
Q9C035,35,3,32,26,10,25
Q9H0D6,69,17,52,29,51,18
Q9H2Y9,76,1,75,49,26,50
Q9H4K7,26,2,24,17,9,17
Q9H4M7,108,29,79,40,95,13
Q9H6V9,14,2,12,9,7,7
Q9HCF6,140,0,140,62,78,62
Q9P0U1,2,1,1,1,2,0
Q9UEE5,39,8,31,23,22,17
Q9UIF8,261,25,236,138,138,123
Q9UJF2,174,41,133,84,117,57
Q9UQ10,20,0,20,14,6,14
Q9Y230,36,8,28,24,20,16
Q9Y281,13,3,10,8,8,5
Q9Y2T3,36,1,35,18,17,19
Q9Y2U9,31,0,31,24,7,24
Q9Y570,40,8,32,20,28,12
Q9Y6J3,12,0,12,3,9,3
X6R8D5,11,0,11,5,6,5
A0A087WWA1,4,0,4,0,4,0
A0A0B4J2D9,17,0,17,10,7,10
A0A0D9SF12,13,0,13,6,7,6
A0A0U1RRN3,1,0,1,1,0,1
A0A1B0GVG6,12,0,12,1,11,1
A0A5F9ZHS7,26,0,26,6,20,6
